% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.10490287803546278,0.09138808925559831,0.3800070280591816
-0.13707226825281926,0.024071244326031846,0.384539417604905
-0.13391977293221605,0.021680683396691023,0.3813440464853135
-0.1345857798113135,0.01814986661866372,0.37483602940668925
-0.13536711659800096,0.010765698629031654,0.361431245860167
-0.1233923395136889,0.046948077347104246,0.38220490949871394
-0.12744176446764824,0.046615258186937326,0.3860439741090557
-0.12862035453538345,0.04309200878387839,0.3820767826674056
-0.1247326044089778,0.04365699679923394,0.3844564768948103
-0.12574519505203713,0.04020011185547643,0.3818291493654851
-0.1349079559987875,0.01441070149386119,0.36812612564543284
-0.13153771215737808,0.012258871513362423,0.3751122732372989
-0.13125234270336847,0.015786106415612046,0.3791237076714134
-0.13247655200727193,0.028868261380908748,0.37311688728823894
-0.13320586272987425,0.025181159873824563,0.3810468951448902
-0.12694617531652289,0.03676847918145343,0.37812769928413864
-0.13088752941986656,0.036085507867326956,0.3780486693229869
-0.1318474466208821,0.032669526295037235,0.3690815128027949
-0.12894053494898292,0.02990192333144309,0.37179400547731384
-0.12946848877528705,0.026091496582174536,0.3746529016267158
-0.1302540225736877,0.022876760455154924,0.37888896913486475
-0.12839549068291142,0.013554958126368349,0.38177081018355463
-0.1321992167212753,0.0015186807976710385,0.35605989267653454
-0.13187109616918732,0.008504444399771351,0.36455967436114917
-0.13194612741654824,0.004909785563910326,0.35870429467575976
-0.12846937087515373,0.00961168272775737,0.3822148063461865
-0.1287469460329,0.006485580302389636,0.37422836110251145
-0.15,0,0.41152121194865016
-0.14214797567742038,-0.04789522952039699,0.2469264811489742
-0.139286757877315,-0.04492702079908078,0.2853454302582125
-0.14339282140074175,-0.04402838596559019,0.24755908542148056
